Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Mother's qualification,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,Target
1,1,4,1,1,37,127.8,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,1.74,0
1,1,2,1,1,34,123.3,1,0,1,0,1,20,8,8,7,14.901428571428571,8,8,7,14.901428571428571,-3.12,0
1,1,3,1,1,38,126.3,1,1,1,0,1,18,7,8,7,12.65,8,9,8,12.445555555555554,-4.06,1
1,51,1,0,42,19,128.2,0,0,0,0,0,22,12,12,7,11.0,5,5,5,10.6,3.51,0
1,17,4,1,1,19,134.9,1,0,1,0,0,20,5,7,4,12.4,5,9,5,12.666666666666666,0.32,1
1,44,1,1,39,38,140.0,0,0,1,0,0,19,6,7,6,12.0,6,7,6,12.666666666666666,1.79,1
1,1,5,1,1,1,115.5,1,0,1,0,1,19,7,8,7,12.135714285714286,8,10,7,13.328571428571427,1.79,1
1,1,1,1,1,19,136.6,0,0,1,0,1,19,7,12,6,13.766666666666666,8,10,7,14.051428571428572,-4.06,1
1,18,1,1,1,38,119.3,1,0,1,0,0,19,8,8,8,13.11625,8,8,8,13.11625,-3.12,1
1,1,1,1,1,3,152.0,1,0,0,0,0,19,5,5,0,0.0,6,0,0,0.0,1.74,0
1,1,1,1,1,38,144.3,0,0,1,0,0,20,7,9,6,12.7,8,8,7,13.571428571428571,0.79,1
1,17,1,1,1,19,129.5,1,0,1,0,1,20,7,7,6,12.333333333333334,7,7,6,12.333333333333334,0.32,1
1,1,3,1,1,1,105.4,0,0,1,0,0,20,5,6,5,13.333333333333334,5,6,5,13.2,0.32,1
1,42,1,1,1,1,136.0,1,0,1,0,0,21,7,9,7,14.355555555555554,8,8,8,13.49375,-4.06,1
1,44,1,1,39,37,160.0,0,1,1,0,1,19,6,8,6,13.0,6,11,5,13.0,-4.06,1
1,1,1,1,1,38,139.1,0,0,1,0,1,19,6,6,6,12.833333333333334,6,6,6,13.5,-0.92,1
1,1,2,1,1,37,126.9,0,0,1,0,1,21,5,5,5,13.2,5,5,4,13.0,-3.12,1
1,39,1,1,3,3,184.0,0,0,1,0,0,28,7,9,7,17.005555555555556,8,9,8,16.582222222222224,-4.06,1
1,1,1,1,1,37,125.0,1,1,0,0,1,19,6,8,5,10.6,6,8,5,11.0,1.74,1
1,1,1,1,1,37,138.5,0,0,1,0,1,18,5,5,5,14.0,5,6,5,13.6,1.79,1
5,17,5,1,1,37,133.5,1,0,1,0,1,18,8,8,7,12.114285714285714,8,8,7,12.114285714285714,-1.7,1
1,1,3,1,1,19,141.5,1,0,1,0,1,18,8,8,8,13.05875,8,8,8,13.05875,-3.12,1
1,42,1,1,1,1,130.0,1,0,1,0,0,22,8,8,7,13.285714285714286,8,8,7,13.285714285714286,-1.7,1
1,1,1,1,1,19,145.0,0,0,1,0,1,18,7,7,7,14.071428571428571,8,8,8,15.1625,0.79,1
1,17,1,1,1,37,114.3,0,0,0,0,0,20,6,0,0,0.0,6,0,0,0.0,-4.06,0
1,44,1,1,39,37,108.3,0,0,0,0,0,26,9,9,4,11.25,10,12,3,11.0,1.79,0
1,1,3,1,1,37,125.2,1,0,1,0,1,18,6,6,6,14.0,6,8,6,13.625,1.74,1
1,1,1,1,1,1,131.7,1,0,1,0,1,21,6,8,6,12.166666666666666,6,11,3,11.666666666666666,1.74,0
1,17,4,1,1,38,126.3,1,0,1,0,0,18,8,8,7,13.297142857142855,8,8,7,13.297142857142855,1.74,1
1,1,1,1,1,19,147.6,1,0,1,0,0,20,6,14,6,13.923076923076923,6,9,6,14.25,-4.06,1
1,1,6,1,1,38,125.1,1,0,1,0,0,18,7,11,7,13.37,8,13,7,12.833333333333334,-4.06,1
1,1,1,1,1,1,130.8,1,0,1,0,0,20,5,5,4,15.0,5,5,4,13.75,0.32,0
1,1,1,1,1,19,154.1,0,1,1,0,1,18,6,6,6,13.333333333333334,6,7,6,12.571428571428571,-1.7,1
1,1,2,0,1,19,103.5,1,0,1,0,0,22,6,7,5,13.4,6,9,5,12.2,0.32,1
1,51,1,0,1,19,100.0,0,0,1,0,0,21,5,9,4,11.5,5,5,5,11.4,3.51,1
1,1,1,1,1,19,133.8,0,0,1,0,0,18,8,8,7,13.485714285714284,8,8,7,13.485714285714284,-1.7,1
1,1,1,1,1,12,118.5,0,0,1,0,1,18,6,6,6,12.0,6,8,6,11.285714285714286,3.51,1
1,17,1,1,1,37,150.3,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,-4.06,0
1,1,3,1,1,1,120.5,1,0,1,0,0,19,8,11,7,13.258571428571427,8,11,7,13.258571428571427,1.74,1
1,17,1,1,1,38,120.6,1,0,0,0,0,19,6,9,3,11.666666666666666,6,15,1,10.0,1.74,0
1,16,4,1,1,38,118.7,1,0,1,0,1,21,6,7,6,13.571428571428571,6,6,6,12.5,3.51,1
1,1,2,1,1,1,130.8,0,0,1,0,1,20,6,9,5,11.8,6,9,5,11.833333333333334,-4.06,1
1,1,1,1,1,19,112.6,1,0,1,0,1,20,5,7,5,14.2,5,7,5,13.285714285714286,2.02,1
1,39,1,0,19,37,117.2,0,0,1,0,0,41,5,8,5,11.0,5,6,5,11.8,0.32,1
1,17,3,1,1,38,131.8,1,0,1,0,0,18,8,8,7,14.652857142857142,8,8,7,14.652857142857142,1.74,1
4,39,1,0,1,37,97.0,0,0,1,0,1,35,6,9,6,11.333333333333334,6,6,6,11.333333333333334,-4.06,1
1,39,1,1,1,37,130.0,0,1,0,0,0,32,7,12,4,13.7,7,7,0,0.0,-0.92,0
1,39,1,0,40,19,148.0,0,0,1,0,0,37,11,11,11,13.727272727272728,8,8,8,14.75,1.79,1
2,39,2,1,3,3,103.4,0,0,1,0,0,30,7,9,7,11.75,8,12,7,11.142857142857142,-1.7,0
1,43,2,1,1,19,127.1,0,0,1,1,0,23,6,9,6,12.333333333333334,6,11,5,13.0,0.32,1
1,17,2,1,1,3,124.0,1,0,1,0,1,20,6,6,6,14.0,6,7,6,13.857142857142858,-4.06,0
1,1,1,1,1,19,121.4,0,0,1,1,0,21,5,7,4,11.5,5,6,4,11.75,-3.12,1
1,1,1,1,1,38,118.1,0,0,1,1,0,19,5,6,5,11.2,5,5,5,13.2,1.79,1
1,17,4,1,1,1,121.3,1,0,1,1,1,18,8,8,7,15.07,8,8,7,15.07,1.74,1
1,42,1,1,1,34,119.5,0,0,1,1,0,18,5,6,1,10.0,5,7,1,12.0,1.74,0
1,18,1,1,1,1,130.2,1,0,1,1,0,22,6,11,4,13.0,6,11,4,12.6,-1.7,1
1,17,4,1,1,19,130.0,1,0,1,1,0,18,6,7,4,11.0,6,7,3,11.25,-0.92,0
1,16,2,1,1,37,126.9,1,0,1,0,0,18,6,8,6,13.571428571428571,6,11,5,12.166666666666666,-3.12,1
1,1,2,1,1,2,168.5,1,0,1,1,0,21,6,7,5,14.6,6,6,5,14.2,-0.92,1
4,39,1,1,1,37,130.0,0,1,1,0,0,38,7,13,3,11.833333333333334,7,14,2,10.0,-0.92,0
1,18,1,1,1,38,122.8,0,0,1,0,1,19,7,11,7,12.625,8,11,8,12.5125,-1.7,1
6,39,1,1,1,37,110.0,0,0,1,0,0,36,7,12,4,11.5,7,14,3,12.333333333333334,-0.92,0
1,16,1,1,1,1,127.1,1,0,1,0,0,18,5,8,4,13.25,5,10,4,10.5,-1.7,1
1,1,3,1,1,19,108.5,1,0,1,0,0,19,7,9,7,12.60625,8,12,6,11.9,1.79,1
1,53,1,1,42,19,138.2,0,1,0,0,0,21,10,15,8,13.75,9,17,5,13.2,3.51,0
1,1,1,1,1,19,124.5,0,0,1,0,1,18,6,11,5,11.142857142857142,6,8,6,12.285714285714286,-0.92,1
1,17,1,1,1,37,132.3,1,0,1,0,0,20,5,9,1,10.0,5,10,1,11.0,0.32,0
1,17,1,1,1,19,120.7,1,1,1,0,0,18,6,8,6,11.666666666666666,6,10,4,11.5,0.79,1
1,1,1,1,1,1,132.6,0,0,1,0,1,18,6,8,6,14.0,6,7,6,13.142857142857142,2.02,1
1,7,2,1,3,34,140.0,0,0,1,0,0,25,5,9,0,0.0,5,9,0,0.0,1.74,0
1,1,6,1,1,1,124.5,1,0,1,0,0,19,8,9,7,12.04142857142857,8,9,7,12.04142857142857,1.74,1
1,1,1,1,1,19,142.0,1,0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,0.79,1
1,7,1,1,40,1,130.0,0,0,1,0,0,39,13,14,13,13.76923076923077,12,16,12,14.583333333333334,0.79,1
2,39,1,1,1,38,144.0,0,0,1,0,0,29,18,20,18,15.444444444444445,13,13,13,15.307692307692308,-4.06,1
1,7,1,1,3,37,140.0,0,0,0,0,0,23,3,3,2,10.0,6,0,0,0.0,1.74,0
1,42,1,1,1,1,113.9,1,0,1,0,0,21,6,8,4,12.25,6,13,3,10.333333333333334,-1.7,0
1,1,1,1,1,1,137.2,0,0,0,0,0,18,6,6,6,14.5,6,6,6,15.166666666666666,1.74,1
1,7,1,1,40,1,140.0,1,0,1,0,0,23,6,7,6,15.571428571428571,6,8,6,16.375,1.79,1
1,1,1,1,1,1,152.3,0,0,1,0,0,18,6,7,6,15.571428571428571,6,7,6,14.714285714285714,2.02,1
2,39,1,0,19,37,112.5,0,0,1,0,0,32,6,8,5,13.8,6,7,6,12.166666666666666,-3.12,1
2,39,2,1,1,19,101.0,0,1,0,0,0,29,5,8,3,10.666666666666666,5,14,2,14.8,1.74,0
1,1,6,1,1,1,112.3,1,1,1,0,1,20,6,8,5,11.6,6,8,4,11.75,3.51,1
1,39,1,1,1,34,114.0,1,0,0,0,0,28,6,11,1,13.0,6,12,0,0.0,-3.12,0
1,7,1,1,3,38,130.0,0,0,1,0,0,27,5,9,3,12.0,5,11,4,13.625,1.74,1
1,43,2,1,1,37,121.5,0,1,1,0,0,22,14,14,12,12.333333333333334,14,14,12,12.333333333333334,0.32,1
1,7,1,0,3,37,130.0,0,0,0,0,0,28,6,12,1,11.0,6,0,0,0.0,-1.7,0
2,39,1,1,1,37,125.7,0,1,0,0,0,43,6,10,4,12.25,6,13,4,10.5,3.51,0
1,43,1,1,1,37,128.0,1,0,0,0,0,32,7,7,0,0.0,8,8,0,0.0,1.74,0
4,39,1,1,19,38,120.0,0,0,1,0,1,35,8,9,8,13.63,8,9,8,13.63,-3.12,1
1,1,1,1,1,37,117.8,1,0,1,0,0,21,5,8,3,13.0,5,7,4,11.5,0.32,1
1,1,1,1,1,3,169.7,0,0,1,0,1,18,7,7,7,16.9,8,9,8,16.37777777777778,-0.92,1
1,17,4,1,1,19,117.7,1,0,1,0,0,18,6,10,5,12.0,6,11,4,12.0,-0.92,1
1,44,1,0,39,19,121.8,1,0,1,0,0,22,6,6,6,12.5,6,7,6,13.285714285714286,1.79,1
1,1,2,1,1,1,128.3,1,0,1,0,0,19,8,8,7,12.764285714285714,8,8,7,12.764285714285714,1.74,1
1,18,2,1,1,19,132.2,1,0,1,0,1,18,5,8,5,13.75,5,6,5,12.166666666666666,0.79,1
1,1,2,1,1,39,134.3,1,1,1,0,0,19,0,0,0,0.0,0,0,0,0.0,1.79,0
1,1,1,1,1,19,123.4,0,0,1,0,1,18,7,7,7,14.604285714285712,8,9,8,15.68333333333333,2.02,1
2,39,1,0,19,19,121.7,0,1,0,0,0,31,5,7,0,0.0,5,7,0,0.0,-0.92,0
2,39,1,0,19,1,130.0,0,1,1,0,1,33,6,9,5,13.833333333333334,6,7,6,12.5,-3.12,1
1,1,3,1,1,19,126.5,1,0,1,0,1,19,8,8,8,13.57625,8,8,8,13.57625,-3.12,1
1,17,1,1,1,38,159.7,1,0,1,0,1,18,6,7,6,15.142857142857142,6,6,6,15.833333333333334,-1.7,1
1,1,1,1,1,9,151.3,0,0,1,0,0,23,5,8,3,10.666666666666666,5,8,5,11.6,0.32,1
1,17,1,1,1,38,138.0,1,0,1,0,0,20,6,11,5,11.2,6,6,6,12.0,-3.12,1
1,1,5,1,1,38,126.5,1,0,1,0,0,18,8,8,8,13.76375,8,8,8,13.76375,-3.12,1
1,1,1,1,1,19,112.3,0,0,1,0,1,22,6,10,5,10.714285714285714,6,10,5,12.2,-1.7,1
1,1,1,1,1,1,127.3,1,1,1,0,0,20,6,6,6,12.166666666666666,6,7,6,11.666666666666666,-3.12,1
1,7,1,1,3,19,130.0,1,0,1,0,0,23,7,8,6,14.357142857142858,7,8,6,14.357142857142858,0.32,1
1,17,2,1,1,3,115.0,1,0,1,0,0,19,6,6,6,12.833333333333334,6,6,6,12.666666666666666,-0.92,1
1,17,6,1,1,1,131.5,1,0,1,0,0,19,8,8,7,13.925714285714283,8,8,7,13.925714285714283,1.74,1
1,39,1,0,1,19,125.7,0,0,1,0,0,26,5,9,2,12.0,5,9,3,11.0,1.74,0
1,1,6,1,1,1,126.8,1,0,1,0,0,18,7,7,7,13.44285714285714,8,9,8,13.744444444444444,-0.92,1
1,18,1,1,1,1,132.4,1,0,1,1,0,18,5,5,1,16.0,5,5,0,0.0,-3.12,0
1,44,1,1,39,38,150.0,1,0,1,1,0,20,6,8,6,13.125,6,10,6,13.2,-0.92,1
1,1,1,1,1,3,95.0,0,0,1,1,0,19,6,7,0,0.0,6,6,0,0.0,-4.06,0
1,43,1,0,1,37,128.2,0,0,0,1,0,32,9,9,5,11.4,4,4,4,11.0,1.74,0
2,39,1,1,1,19,130.0,0,0,0,1,0,31,4,12,2,11.0,5,9,3,11.666666666666666,-3.12,0
1,42,1,1,39,19,159.9,1,0,1,0,0,21,6,14,5,13.666666666666666,6,10,5,13.0,-0.92,1
2,43,1,0,1,37,100.0,0,0,0,0,0,31,6,10,4,11.75,5,6,1,10.0,-1.7,0
2,39,1,1,1,37,116.5,0,0,1,0,0,34,7,11,1,10.0,7,7,1,13.0,-0.92,0
1,1,1,1,1,19,120.0,0,0,1,0,1,18,6,8,6,13.5,6,9,6,12.833333333333334,2.02,1
1,1,3,1,1,19,117.0,1,1,1,0,0,19,6,0,0,0.0,6,0,0,0.0,1.79,0
1,1,2,1,1,38,118.1,1,0,0,0,0,18,6,11,3,13.0,6,10,5,11.8,-3.12,0
1,1,1,1,1,19,153.5,1,0,1,0,0,20,6,7,6,14.833333333333334,6,6,6,16.0,2.02,1
1,43,1,1,1,38,127.9,1,0,1,0,0,20,6,6,6,11.833333333333334,6,7,6,12.857142857142858,-4.06,1
1,17,3,1,1,38,118.8,1,0,1,0,1,18,6,10,5,12.0,6,11,5,12.333333333333334,2.02,1
1,1,1,1,1,38,126.7,1,0,1,0,0,19,6,11,4,12.75,6,7,6,11.333333333333334,0.32,1
4,39,1,1,1,3,110.0,1,0,1,0,1,30,6,7,0,0.0,6,16,1,10.0,2.02,0
1,17,1,1,1,19,115.0,1,0,1,0,0,19,6,6,6,12.0,6,7,6,12.857142857142858,2.02,1
1,1,3,1,1,38,119.0,1,0,1,0,0,19,7,9,7,11.677777777777775,8,8,8,13.8,-1.7,1
1,1,4,1,1,1,121.8,1,0,1,0,1,19,8,8,7,13.6,8,8,7,13.6,-1.7,1
1,1,1,1,1,19,133.4,1,0,1,0,0,19,6,7,6,16.0,6,8,6,15.875,1.79,1
1,1,3,1,1,1,131.4,1,0,1,0,0,20,6,9,5,11.8,6,7,6,11.5,0.32,1
1,42,1,1,1,19,135.0,0,1,1,1,0,25,5,5,0,0.0,6,7,2,14.0,0.79,0
1,1,2,1,1,19,122.8,0,0,1,1,0,19,6,0,0,0.0,6,0,0,0.0,1.79,0
2,39,1,1,1,37,140.0,0,1,1,0,1,34,6,7,6,16.142857142857142,6,10,6,16.2,-3.12,1
1,18,2,1,1,38,125.3,1,0,1,0,1,18,8,8,7,11.785714285714286,8,8,7,11.785714285714286,-1.7,1
1,1,6,1,1,1,126.3,1,0,1,0,1,18,8,8,8,13.42375,8,8,8,13.42375,-3.12,1
1,1,1,1,1,38,100.0,0,0,1,0,0,20,6,8,6,12.5,6,10,5,14.166666666666666,2.02,1
1,17,2,1,1,19,121.3,1,0,1,0,1,20,8,8,7,12.464285714285714,8,8,7,12.464285714285714,1.74,1
1,39,1,1,1,37,120.0,0,0,1,0,0,28,6,8,1,10.0,6,9,0,0.0,1.74,0
1,43,1,1,1,19,129.7,1,0,1,0,0,19,5,5,5,12.6,5,6,4,12.4,-0.92,1
2,1,1,1,1,38,132.1,1,0,1,0,0,34,5,7,2,10.0,5,6,4,12.0,0.32,0
2,51,1,1,1,37,120.3,0,0,1,0,0,35,7,7,0,0.0,6,0,0,0.0,3.51,0
1,7,1,0,40,37,120.0,0,0,1,0,0,32,5,7,5,11.6,5,8,5,12.333333333333334,1.79,1
1,17,2,1,1,19,123.1,1,0,1,0,0,19,6,8,6,12.166666666666666,6,6,6,13.5,2.02,1
1,17,5,1,1,1,119.4,1,0,1,0,0,18,6,10,4,13.6,6,7,5,12.666666666666666,2.02,1
2,39,1,1,1,37,140.0,0,0,0,0,0,35,5,8,4,12.5,5,8,5,11.8,-3.12,0
1,17,1,1,1,19,113.0,1,0,1,0,1,20,6,7,6,11.714285714285714,6,8,6,12.625,0.79,1
1,1,3,1,1,19,133.9,1,0,1,1,1,18,6,7,6,13.5,6,7,6,13.0,-0.92,1
1,1,3,1,1,38,115.5,1,0,1,1,1,20,8,8,7,13.024285714285714,8,8,7,13.024285714285714,1.74,1
1,17,5,1,1,1,116.5,1,0,0,1,0,18,6,12,0,0.0,6,0,0,0.0,-3.12,0
1,1,1,1,1,19,171.2,0,0,1,1,1,18,5,6,5,17.333333333333332,5,8,5,18.571428571428573,1.79,1
1,1,1,1,1,19,119.1,0,0,1,1,1,20,5,7,4,11.0,5,7,4,11.5,-3.12,1
1,17,2,1,1,19,121.1,1,0,1,1,0,19,7,10,6,13.666666666666666,7,9,6,12.5,1.79,0
1,1,1,1,1,19,132.8,0,0,1,1,0,19,6,6,6,12.833333333333334,6,8,6,11.833333333333334,1.74,1
1,1,1,1,1,36,126.7,1,0,1,1,0,20,6,9,5,12.6,6,11,4,11.5,0.32,1
1,1,1,1,1,19,105.8,1,0,1,1,0,22,7,8,6,14.333333333333334,8,9,7,13.771428571428572,2.02,1
1,1,1,1,1,38,140.0,0,0,1,1,0,19,8,8,7,14.285714285714286,8,8,7,14.285714285714286,-1.7,1
1,44,1,1,39,1,120.0,0,0,1,1,0,22,6,15,3,11.75,6,12,2,10.0,0.79,0
1,17,5,1,1,4,119.5,1,0,1,1,0,20,5,5,5,14.8,5,5,5,17.6,3.51,1
2,39,1,1,1,1,153.9,0,1,0,1,0,34,6,7,0,0.0,6,0,0,0.0,1.79,0
2,39,1,0,19,1,130.0,0,0,1,1,0,24,6,14,1,10.0,5,5,0,0.0,-0.92,0
1,39,2,1,1,34,107.0,1,0,1,1,0,26,5,5,0,0.0,5,5,0,0.0,0.32,0
1,39,1,1,1,37,132.8,0,0,1,1,0,35,7,10,4,12.6,7,9,5,12.38,1.79,0
1,1,1,0,1,2,127.5,1,0,1,1,0,22,5,9,5,12.428571428571429,5,7,5,11.8,0.32,1
1,17,1,1,1,1,122.0,0,0,1,1,0,19,5,7,3,12.333333333333334,5,5,0,0.0,3.51,0
1,1,5,1,1,3,114.8,1,0,0,1,0,19,6,0,0,0.0,6,0,0,0.0,3.51,0
1,44,1,1,39,3,140.0,0,1,1,1,0,20,0,0,0,0.0,0,0,0,0.0,-4.06,1
1,51,1,1,1,3,111.0,0,1,1,1,0,21,11,12,10,12.1,8,9,8,13.333333333333334,2.02,1
1,1,2,1,1,1,133.2,1,0,1,0,1,19,6,7,6,14.714285714285714,6,6,6,15.0,0.79,1
1,1,3,1,1,19,123.0,1,0,1,0,0,18,6,6,6,12.666666666666666,6,7,6,12.833333333333334,-1.7,1
1,53,1,1,42,1,150.0,0,0,1,0,1,23,12,14,12,14.384615384615383,10,12,10,13.3,3.51,1
1,17,3,1,1,19,132.3,1,0,1,0,1,18,5,5,5,13.4,5,6,5,12.2,-1.7,1
1,18,1,1,1,37,126.0,1,0,1,0,0,18,8,8,7,13.314285714285717,8,8,7,13.314285714285717,-1.7,1
1,1,3,1,1,38,119.3,1,0,1,0,0,19,8,8,7,11.98857142857143,8,8,7,11.98857142857143,1.74,1
1,53,1,1,42,1,133.8,1,0,1,0,0,21,11,17,11,11.545454545454543,9,13,8,12.88888888888889,3.51,1
1,1,1,1,1,37,126.5,1,0,1,0,1,18,6,13,6,16.46153846153846,6,8,6,13.875,-4.06,1
1,1,1,1,1,38,138.4,1,0,1,0,1,24,6,7,6,13.666666666666666,6,6,6,12.833333333333334,1.74,1
1,1,4,1,1,3,129.0,1,0,1,0,0,18,7,8,7,12.65,8,9,8,13.411111111111111,-0.92,0
1,17,2,1,1,19,129.8,1,0,1,0,0,20,7,8,6,14.37,8,10,7,14.65,1.79,1
1,1,5,1,1,34,128.3,1,0,0,0,1,18,6,12,3,12.0,6,15,3,10.666666666666666,0.32,0
1,43,1,1,1,1,130.0,0,0,1,0,1,19,6,11,4,12.0,6,14,3,11.0,1.74,0
1,17,2,1,1,1,121.9,1,0,1,0,0,19,6,10,5,12.6,6,7,5,11.2,1.74,1
1,1,5,1,3,1,129.4,0,1,1,0,0,18,6,6,6,12.166666666666666,6,6,6,12.333333333333334,1.74,1
1,1,5,1,1,38,125.5,1,0,1,0,1,18,8,8,8,13.76375,8,8,8,13.76375,-3.12,1
1,17,6,1,1,38,117.8,1,0,1,0,1,19,7,11,6,12.4,7,8,6,12.8,2.02,1
1,1,2,1,1,37,139.0,1,0,1,0,0,18,7,7,6,14.333333333333334,7,7,6,14.333333333333334,0.32,1
1,17,1,1,1,34,137.7,1,1,0,0,0,19,6,14,1,10.0,6,13,0,0.0,0.32,0
1,1,4,1,1,1,113.6,1,0,1,0,0,21,7,8,7,14.69625,8,9,8,14.622222222222224,1.79,1
1,17,3,1,1,19,128.5,0,0,1,0,1,18,7,9,7,12.855555555555556,8,8,8,13.9125,-1.7,1
1,1,1,1,1,1,142.8,0,0,1,0,0,18,7,7,7,13.7,8,9,8,13.994444444444444,2.02,1
1,1,1,1,1,3,137.7,0,0,0,0,0,23,5,9,0,0.0,5,10,1,12.0,1.74,0
1,1,1,1,1,38,123.2,0,0,1,0,0,18,7,7,7,13.285714285714286,8,9,8,13.333333333333334,-0.92,1
1,43,1,1,1,1,120.0,1,0,1,0,0,21,6,14,5,11.5,6,13,5,11.0,-4.06,0
1,18,1,1,1,37,119.3,1,0,1,0,1,19,8,8,7,11.4,8,8,7,11.4,1.74,1
1,44,1,1,1,37,121.0,0,0,1,0,1,21,6,6,6,12.333333333333334,6,8,6,11.333333333333334,0.79,1
1,1,5,1,1,19,139.4,1,0,1,0,0,18,6,7,5,12.8,6,10,4,12.2,1.74,1
1,17,1,1,1,19,113.9,1,0,1,0,1,20,5,8,5,12.0,5,8,4,15.0,-1.7,1
1,1,1,1,1,37,124.6,1,0,1,0,1,18,6,8,5,13.0,6,9,5,13.5,-3.12,1
1,17,1,1,1,1,123.8,1,1,0,0,1,18,6,6,6,11.833333333333334,6,8,6,11.0,-1.7,0
1,1,3,1,1,1,126.3,1,0,1,0,0,18,6,8,6,14.0,6,9,6,13.333333333333334,3.51,1
1,17,4,1,1,1,120.4,1,0,1,0,1,18,6,6,6,12.333333333333334,6,6,6,13.5,-0.92,1
1,39,1,1,19,19,139.9,1,0,1,0,1,24,6,7,6,12.5,6,11,6,12.833333333333334,3.51,1
1,1,1,1,1,1,133.3,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,1.74,1
1,1,3,1,1,19,126.0,1,0,1,0,0,18,8,8,7,15.657142857142857,8,8,7,15.657142857142857,-1.7,1
1,1,2,1,1,1,133.5,0,0,1,0,0,19,6,6,6,12.166666666666666,6,6,6,11.333333333333334,-1.7,1
1,17,2,1,1,38,127.9,1,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,1.74,0
1,39,1,1,1,34,102.5,0,0,1,0,0,26,6,8,4,11.75,6,12,0,0.0,0.32,0
1,39,1,1,19,19,97.0,0,1,0,1,0,36,5,10,0,0.0,5,5,0,0.0,-4.06,0
1,17,1,1,1,1,134.7,0,0,0,1,0,19,0,0,0,0.0,0,0,0,0.0,1.74,0
1,42,1,1,1,19,113.8,0,0,0,1,0,27,5,0,0,0.0,5,0,0,0.0,-4.06,0
1,1,4,1,1,3,116.9,0,0,1,1,0,18,5,9,1,13.0,5,5,0,0.0,3.51,0
1,1,4,1,1,37,124.0,1,0,1,1,1,18,8,8,7,13.331428571428573,8,8,7,13.331428571428573,1.74,1
1,39,1,1,1,38,117.5,0,0,1,1,0,28,6,0,0,0.0,6,0,0,0.0,1.79,0
1,44,1,1,39,19,154.8,1,0,1,1,0,21,0,0,0,0.0,0,0,0,0.0,1.79,1
1,1,1,1,1,19,141.0,0,0,1,1,0,19,7,7,6,13.7,7,7,6,13.7,0.32,1
1,39,1,1,9,6,120.0,0,1,0,1,0,26,5,5,0,0.0,5,5,0,0.0,-3.12,0
1,51,1,1,1,1,133.6,1,0,1,1,0,20,9,12,9,13.454545454545457,7,9,6,13.875,2.02,0
1,1,6,1,1,38,122.0,1,0,1,1,0,19,8,8,7,12.2,8,8,7,12.2,-1.7,1
1,1,1,1,1,19,120.0,1,0,1,1,0,21,5,8,3,10.0,5,10,4,11.0,-1.7,0
1,53,1,1,42,1,114.2,0,0,1,1,1,23,6,7,5,13.0,6,7,6,12.857142857142858,3.51,1
1,39,1,0,38,38,95.5,0,0,1,1,0,29,6,11,6,12.0,6,6,6,14.0,2.02,1
1,1,1,1,1,1,120.0,0,0,1,1,0,20,8,8,7,15.028571428571428,8,8,7,15.028571428571428,-1.7,1
1,1,1,1,1,1,111.1,0,0,1,1,0,18,6,8,6,12.0,6,7,6,11.714285714285714,-4.06,1
1,1,1,1,1,1,128.6,1,0,1,1,0,19,6,8,5,12.0,6,8,5,12.4,-3.12,1
1,7,1,1,3,1,130.0,0,0,0,1,0,23,7,7,3,13.666666666666666,8,8,3,11.333333333333334,1.74,0
1,1,1,1,1,38,111.1,0,0,1,1,0,21,0,0,0,0.0,0,0,0,0.0,0.79,0
1,1,1,1,1,37,134.4,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0.0,1.74,1
1,1,5,1,1,19,131.0,1,1,0,1,0,21,6,6,1,14.0,6,7,0,0.0,-3.12,0
1,51,1,1,1,1,125.0,0,0,1,1,0,22,6,6,0,0.0,6,7,0,0.0,2.02,0
1,18,1,1,1,3,106.0,1,0,1,1,0,21,7,8,7,12.375,7,11,5,12.583333333333334,3.51,1
1,39,1,1,1,38,128.0,1,0,0,1,0,32,7,0,0,0.0,8,0,0,0.0,-0.92,0
1,7,1,1,3,1,120.0,1,0,1,1,0,27,18,21,18,11.421052631578949,13,16,13,11.076923076923077,-4.06,1
1,1,1,1,1,19,134.8,1,0,1,1,0,18,7,7,6,13.35,7,7,6,13.35,0.32,1
1,39,1,1,1,1,112.0,1,0,1,1,1,24,6,6,6,15.0,6,6,2,16.0,-4.06,1
1,1,1,1,1,19,116.1,1,0,1,1,0,22,5,9,2,10.5,5,5,0,0.0,-1.7,0
1,43,1,1,1,2,120.0,1,0,0,1,0,22,6,0,0,0.0,4,6,0,0.0,1.74,0
1,1,3,1,1,37,119.7,1,0,1,1,0,19,5,8,5,13.25,5,6,5,11.833333333333334,0.79,1
1,17,6,1,1,37,117.1,1,0,1,1,0,19,5,10,0,0.0,5,5,0,0.0,0.32,0
1,1,2,1,1,1,131.0,1,0,1,0,1,18,8,8,8,13.88125,8,8,8,13.88125,-3.12,1
